PERIODO;FECHA_REGISTRO;CODIGO;COMPONENTE;KAYROS
202011;2020-11-09 15:03:05;0000006810;AIRUM JAT JBEx120 ML;96.27
202011;2020-11-09 15:01:57;0000007155;CARVEDIL 6.25 MG;2.41
202011;2020-11-09 15:00:33;0000007184;ABRILAR JBE.;77.21
202011;2020-11-09 14:58:57;0000007410;BIPROFENID 150 MG;12.41
202011;2020-11-09 14:42:17;0000009000;COMBIWAVE SF 250;273.77
202011;2020-11-09 14:39:18;0000009856;FORMILAB 500 MG TAB;2.20
202011;2020-11-09 14:31:20;0000006437;CODIPRONT EXPECTORANTE;67.14
202011;2020-11-09 14:29:38;0000007464;FRAMIDEX NF X2,5ML;34.89
202011;2020-11-09 14:27:57;0000006456;FLIXOTIDE 50 MGC X 120;153.82
202011;2020-11-09 14:04:38;0000009299;ETOX 90 MG;12.13
202011;2020-11-09 13:37:34;0000009299;ETOX 90 MG;12.13
202011;2020-11-09 12:53:38;0000007808;HUMALOG 100U KWIKPEN;59.51
202011;2020-11-09 12:51:01;0000008350;LIDERMA 0.1 %;51.95
202011;2020-11-09 12:29:03;0000006363;MUCOSOLV.JBE PED. 15 MG;21.51
202011;2020-11-09 12:28:37;0000006363;MUCOSOLV.JBE PED. 15 MG;21.51
202011;2020-11-09 12:27:31;0000007229;MUPIROX 2% X 15 GR. UNGTO;72.70
202011;2020-11-09 12:25:55;0000006955;LORATADINA 5MG/5ML JBE. x 60 ML;39.44
202011;2020-11-09 12:21:15;0000007344;MAXICEF JBE 100 ML;229.02
202011;2020-11-09 12:14:34;0000010141;HIDROXOCOBALAMINA 1 MG/1 ML AMP;41.44
202011;2020-11-09 12:13:25;0000009910;ONDANSETRON 8MG/4ML (PHARMAGEN);55.07
202011;2020-11-09 12:12:04;0000007690;PROGENDO 200 MG;8.51
202011;2020-11-09 12:11:15;0000008084;PREDSO 1% X 5ML;75.28
202011;2020-11-09 12:08:28;0000008217;TERRACORSOL UNG OFT TUBO 3.5 g;23.35
202011;2020-11-09 12:04:29;0000006758;SOLU-CORTEF 250 MG.;57.24
202011;2020-11-09 12:00:05;0000006647;ATLANSIL TAB;5.49
202011;2020-11-09 11:56:07;0000006383;BISMUTOL SUSP. X 340 ML;33.73
202011;2020-11-09 11:51:34;0000007619;FLORIL NF 15 ML;26.37
202011;2020-11-09 11:50:39;0000007479;CLORO ALERGAN 1MG/ML GOTAS;43.37
202011;2020-11-09 11:49:02;0000007329;DOLO LIVIOLEX JBE 60 ML;40.53
202011;2020-11-09 11:47:44;0000008078;FLORIL OFFICE X 10 ML;49.08
202011;2020-11-09 11:46:23;0000007452;CLOTRIMAZOL CREMA VAGIN.;25.74
202011;2020-11-09 11:44:35;0000007095;MONUROL 3 G;100.25
202011;2020-11-09 11:41:47;0000008944;LACTOMED 3.3g/5ml x 180ml;74.96
202011;2020-11-09 11:38:40;0000007721;HIEDRATOS X 100 ML;67.70
202011;2020-11-09 11:37:06;0000006539;GRAVOL JARABE X 60 ML.;59.43
202011;2020-11-09 11:30:07;0000010034;PARACETAMOL 100MG/ML x 10 ML GOTAS (PORTUGAL);17.22
202011;2020-11-09 10:43:49;0000009203;BETAPLUSS CREMA 20 G;36.92
202011;2020-11-09 10:35:13;0000006394;ACICLOVIR 5% x 5 GR CREMA;6.02
202011;2020-11-09 10:32:44;0000006350;CANESTEN TOPICO CREMA;11.07
202011;2020-11-09 10:31:15;0000007830;ALBISEC X 2 CAPSULAS;15.88
202011;2020-11-09 10:23:47;0000007176;CIRIAX OTICO;54.05
202011;2020-11-09 10:13:58;0000006983;ALBENDAZOL 200 MG;1.00
202011;2020-11-09 10:12:11;0000008924;CLOTRIMAZOL 1% CREMA FARMIN.;12.70
202011;2020-11-09 09:43:05;0000008404;MOMATE NASAL SPRAY X120 DM;135.12
202011;2020-11-09 09:39:18;0000007632;GASEOVET X C.C GTAS;2.10
202011;2020-11-09 09:38:50;0000007632;GASEOVET X C.C GTAS;2.07
202011;2020-11-09 09:36:29;0000007056;MACRODANTINA SUSP.;81.79
202011;2020-11-09 09:34:57;0000007437;JANUVIA 100 MG;9.20
202011;2020-11-09 09:33:24;0000009662;GLUCERNA LATA 900 G;220.71
202011;2020-11-09 09:31:37;0000007718;MEPRECORT 5MG X 120 ML;55.06
202011;2020-11-09 09:28:28;0000006561;RIFOCINA 1% TOPICO SPRAY x 20 ML;104.11
202011;2020-11-09 09:26:32;0000009197;STROCIT 500 MG;18.69
202011;2020-11-09 09:23:59;0000009591;ROXTRIM FORTE X 60 ML SUSP;72.49
202011;2020-11-09 09:22:13;0000008083;PATADINE PLUS X 5 ML;110.41
202011;2020-11-09 09:20:45;0000007616;AMIKABIOT 1G;117.05
202011;2020-11-09 09:18:05;0000007938;CIPROXXAK GOTAS 5 ML;121.61
202011;2020-11-06 17:53:44;0000007347;ACIDO FUSIDICO 2 % CREMA GENFAR;58.38
202011;2020-11-06 17:52:05;0000007145;ACTILYSE 50 MG;2664.47
202011;2020-11-06 17:50:03;0000008899;FENTANILO 0.05 MG/10 ML ACFARMA;49.35
202011;2020-11-06 17:45:44;0000007206;CLOTRIMAZOL 1% SOLUC 20 ML (PORTUGAL);29.46
202011;2020-11-06 17:42:45;0000007048;DOXIPROCT PLUS X 12 GRAMOS;42.33
202011;2020-11-06 17:40:18;0000010690;ESCITALOPRAM 10 MG TAB (ETALPRAM);13.24
202011;2020-11-06 17:32:43;0000008085;REFRESKAN T PLUS;98.15
202011;2020-11-06 17:28:06;0000007021;SERETIDE INH 250 MCG;267.16
202011;2020-11-06 17:23:57;0000010426;XERENEX 20 MG TAB;11.19
202011;2020-11-06 17:22:18;0000006598;PYRIDIUM 100 mg.  TAB;2.22
202011;2020-11-06 17:11:32;0000010715;CEFEPIMA 1 GR VIAL (BIO- CEFP);114.15
202011;2020-11-06 17:06:47;0000009194;FUROXINOL 250MG/5ML SUSP;152.62
202011;2020-11-06 17:02:11;0000007163;DESTOLIT 5% LOCION X 100ML;65.92
202011;2020-11-06 16:56:29;0000007362;EVACUOL F x 45 ML SOL. ORAL;105.77
202011;2020-11-06 16:26:07;0000006673;DEXACORT 4 MG/2ML;35.76
202011;2020-11-06 16:22:51;0000010188;HIDROSONA 1% CREMA x 20 GR;78.51
202011;2020-11-06 16:15:19;0000010700;LACTULOSA 3.3g/5ml x 100 ML ( FARMIN );25.78
202011;2020-11-06 16:14:41;0000010700;LACTULOSA 3.3g/5ml x 100 ML ( FARMIN );25.78
202011;2020-11-06 16:05:10;0000007536;HEPABIONTA AMP;33.99
202011;2020-11-06 16:03:57;0000009079;LEXFLONOR 500MG AMP.;275.22
202011;2020-11-06 15:52:10;0000008064;IDELLE OVULOS;9.26
202011;2020-11-06 15:14:33;0000006741;SORBAMIN 30 LITRO NF;179.94
202011;2020-11-06 15:10:40;0000008149;TERBILAB CREMA X 15 GR;36.03
202011;2020-11-06 15:06:53;0000010520;PARACETAMOL 500 MG TAB (MEDIFARMA);0.50
202011;2020-11-06 15:05:41;0000010520;PARACETAMOL 500 MG TAB (MEDIFARMA);0.33
202011;2020-11-06 15:03:37;0000006944;CEFALOTINA SODICA 1 MG AMP;15.25
202011;2020-11-06 15:01:48;0000006944;CEFALOTINA SODICA 1 MG AMP;15.52
202011;2020-11-06 15:00:18;0000006936;BUPIVACAINA 0.5% X 20 ML;21.28
202011;2020-11-06 14:59:07;0000006936;BUPIVACAINA 0.5% X 20 ML;61.90
202011;2020-11-06 14:42:57;0000008021;CEFACROL IV 1000;181.57
202011;2020-11-06 14:38:25;0000009343;DIOSMIN H 500 MG;5.14
202011;2020-11-06 14:37:02;0000006484;DOLORAL SUSP.60ML.;29.86
202011;2020-11-06 14:33:16;0000007273;HUMED X 15ML;59.83
202011;2020-11-06 14:23:41;0000006946;NIFEDIPINO 10 MG;2.46
202011;2020-11-06 14:18:01;0000010040;SALBUTAMOL 2 MG/5 ML x 120 ML JBE (PORTUGAL);5.37
202011;2020-11-06 14:05:24;0000010632;SALBUTAMOL 100 MCG/200 DOSIS (PHARMAGEN);24.05
202011;2020-11-06 13:51:34;0000008155;ZINMUKOL JBE 120 ML (AMBR+SALBU);55.60
202011;2020-11-06 12:56:43;0000009018;TAMSUCAR LP;18.26
202011;2020-11-06 12:54:51;0000006755;SOLUMEDROL 125 MG AMP;107.65
202011;2020-11-06 12:52:15;0000007334;CETIRIZINA JBE 60 ML FARMIN.;24.45
202011;2020-11-06 12:50:37;0000006940;BROMAZEPAM 3 MG. FARMIN.;0.36
202011;2020-11-06 12:47:58;0000010624;CEFAZOLINA 1GR VIAL (PHAMAGEN);19.04
202011;2020-11-06 12:37:40;0000010642;AGUA DESTILADA x 5 ML  AMP;1.71
202011;2020-11-06 12:26:56;0000007205;CLOTRIMAZOL 1% CREMA TOPICA;29.46
202011;2020-11-06 12:25:11;0000007607;DESLORATADINA 2.5 MG/5 ML x 60 ML (GENFAR);39.90
202011;2020-11-06 12:22:16;0000010645;MIRTAZAPINA 30MG TAB (VITAPHARMA);6.27
202011;2020-11-06 12:21:26;0000010645;MIRTAZAPINA 30MG TAB (VITAPHARMA);6.27
202011;2020-11-06 12:16:53;0000008182;DEFLAZACOR 6MG ACFARMA;3.81
202011;2020-11-06 12:09:14;0000006895;KETOCONAZOL;0.98
202011;2020-11-06 11:40:20;0000006398;MULTIMYCIN UNGT X 14 GR;142.60
202011;2020-11-06 11:38:16;0000006491;MAGAL D SUSP.;58.35
202011;2020-11-06 11:36:26;0000007201;IBUPROFENO 100MG/5ML x 60 ML SUSP. FARMIN.;11.12
202011;2020-11-06 11:34:16;0000006825;HISALER 10 MG TAB;3.85
202011;2020-11-06 11:31:15;0000009860;PLIDOMAX COMP. TAB;3.58
202011;2020-11-06 11:29:37;0000008188;ZITROLAB SUSP FCO X 30ML;81.99
202011;2020-11-06 11:28:12;0000008925;REDOXON x 10 COMP. EFER.;34.40
202011;2020-11-06 11:25:45;0000008208;B-VAT 2ML AMP EV-IM;32.60
202011;2020-11-06 11:23:51;0000007481;AERO OM 80MG;2.13
202011;2020-11-06 11:20:20;0000007354;CEFADROXILO 250 MG JAB.  FARMIN.;96.52
202011;2020-11-06 11:17:29;0000008828;FLUNGOFYL 200MG/100ML;139.40
202011;2020-11-06 11:15:24;0000007200;HIDROCLOROTIAZIDA 50 MG GENFAR;0.20
202011;2020-11-06 11:12:42;0000007338;IBUPROFENO JBE x CC;0.09
202011;2020-11-06 10:41:56;0000007717;MEPRECORT 15MG X 100 ML;70.35
202011;2020-11-06 10:35:57;0000006756;SOLUMEDROL 500 MG AMP;185.54
202011;2020-11-06 10:21:14;0000010623;CLORPROMAZINA 100 MG TAB;1.77
202011;2020-11-06 10:13:20;0000009250;METRONIDAZOL 500 X 100 ML B.BRAUN;43.46
202011;2020-11-06 10:03:39;0000006898;LINCOMICINA INY 600 MG;4.35
202011;2020-11-06 10:01:38;0000008158;LANCIPROX DX OFT;109.06
202011;2020-11-06 09:59:48;0000007612;TYGACIL 50MG IV;335.34
202011;2020-11-06 09:57:59;0000008923;CLOBETASOL 0.05% CREMA 25GR FARMIN.;28.31
202011;2020-11-06 09:48:26;0000007428;CIPRODEX X 5ML;135.93
202011;2020-11-06 09:43:31;0000010615;MIRTAZAPINA 30MG TAB (INDUQUIMICA);6.27
202011;2020-11-06 09:28:08;0000008079;GENTAMICINA GTAS LANSIER;16.60
202011;2020-11-06 09:21:18;0000007740;TAMSULOSINA 0.4 MG TAB;8.72
202011;2020-11-06 09:19:09;0000010055;CLORFENAMINA 2 MG/5 ML x 120 ML JBE (PORTUGAL);9.50
202011;2020-11-06 09:15:49;0000010186;APROXEN 550 MG TAB;2.40
202011;2020-11-05 18:14:34;0000009466;MINOCTRE 200MCG/ML;611.28
202011;2020-11-05 18:12:54;0000006858;OTOZAMBON GOTAS;37.41
202011;2020-11-05 18:09:22;0000006361;BUSCAPINA COMP. AMP.;24.06
202011;2020-11-05 18:04:07;0000006969;BENCILPENICILINA BENZATINICA 1.200.000 UI VIAL (DANY);3.30
202011;2020-11-05 17:57:48;0000007047;DOXIPROCT X 12 GRAMOS;39.67
202011;2020-11-05 17:35:28;0000007462;FLIXOTIDE 125 X 60;101.74
202011;2020-11-05 17:32:13;0000010080;KENADOL 50 MG/ 5 ML AMP;59.98
202011;2020-11-05 17:20:24;0000010573;ZOMIPRERIN PD 50 MG AMP;237.80
202011;2020-11-05 17:18:16;0000006529;RHINO B.B.GOTAS;12.64
202011;2020-11-05 17:17:06;0000009159;ADENOCIL 6MG/2ML AMP (OTARVASQ);94.30
202011;2020-11-05 17:15:09;0000006548;FUROXONA TAB;3.29
202011;2020-11-05 17:09:34;0000010953;GLUCOSAMINE CH 1500/1200 FCO X 60 CAP (ARION MASON);157.63
202011;2020-11-05 17:03:26;0000007371;TRAMAL LONG 50 MG;7.62
202011;2020-11-05 16:59:07;0000006740;SOLUDEX 50% X 1000ML. (DEXTROSA 50%);50.51
202011;2020-11-05 16:44:32;0000007087;ANTALGINA GTAS 400 MG;36.89
202011;2020-11-05 16:38:55;0000006586;HIRUDOID POMADA 14 GR;19.54
202011;2020-11-05 16:35:16;0000007038;MICROSER 8 MG;2.62
202011;2020-11-05 16:31:42;0000006564;HEPABIONTA;3.54
202011;2020-11-05 16:29:58;0000007512;HALOPERIDOL GTAS 20ML;18.73
202011;2020-11-05 16:27:02;0000009258;PRIDEMIN - 5 TAB;4.18
202011;2020-11-05 16:24:08;0000007953;PARACETAMOL 120MG/5ML x 120 ML JBE;29.56
202011;2020-11-05 16:21:05;0000007216;TUSILEXIL X 120ML JBE;68.19
202011;2020-11-05 16:18:42;0000006655;PLIDAN COMPTO X 1 AMP;35.76
202011;2020-11-05 16:13:14;0000006326;ALITRAQ SABOR A VAINILLA;37.33
202011;2020-11-05 15:48:29;0000007563;DOLO TENSODOX 15/5MG;8.32
202011;2020-11-05 15:33:06;0000010661;BISOPROLOL 5 MG (NOVOBLOCK);7.03
202011;2020-11-05 15:07:34;0000006348;DAFLON 500 MG;6.17
202011;2020-11-05 14:56:32;0000009852;LABUTOL 150 ML;77.21
202011;2020-11-05 14:53:02;0000007135;PREDNISONA 5 MG/5 ML x 60 ML (PORTUGAL);12.21
202011;2020-11-05 14:40:00;0000009896;AMOXICILINA 250 MG x 60 ML (PORTUGAL);34.00
202011;2020-11-05 13:19:53;0000007050;AVELOX 400 MG;39.02
202011;2020-11-05 13:17:27;0000007088;ANTALGINA 250MG/5ML JBE. x 60 ML;44.95
202011;2020-11-05 13:06:59;0000007645;FLUIBRONCOL JBE X 120 ML;67.61
202011;2020-11-05 13:03:35;0000008636;FLIXOTIDE 250 X 60;125.80
202011;2020-11-05 13:02:03;0000008091;FLUIBRONCOL 100 INFANT.;3.27
202011;2020-11-05 13:00:24;0000007532;FEMSTAT X 3OVU.;67.55
202011;2020-11-05 12:48:17;0000009120;NISTAZINC CREMA 15GR.;52.12
202011;2020-11-05 12:46:36;0000006471;MUCOVIT CREMA 30 G;57.99
202011;2020-11-05 12:45:28;0000007471;AMOXIDAL DUO 875 MG;3.04
202011;2020-11-05 12:40:50;0000010183;DEPSERT 10 MG TAB;8.38
202011;2020-11-05 12:39:19;0000007545;CLUVAX  3 OVULOS;62.32
202011;2020-11-05 12:38:19;0000007379;MULTIBIOTICOS X 4;6.00
202011;2020-11-05 12:37:15;0000007379;MULTIBIOTICOS X 4;6.00
202011;2020-11-05 12:35:00;0000009859;NOCIDEX SUSP 200 ML;46.32
202011;2020-11-05 12:32:24;0000010276;PIRIDOXINA 50 MG (LABOT);0.68
202011;2020-11-05 12:30:31;0000009339;TRIAMCINOLONA 50 MG/ 5 ML AMP;42.64
202011;2020-11-05 12:14:01;0000006974;CEFALEXINA 500 MG AC FARMA;4.50
202011;2020-11-05 12:12:38;0000007649;ACEPOT AMP;59.95
202011;2020-11-05 12:10:11;0000006385;BISMUTOL SUSP. X 150 ML;19.62
202011;2020-11-05 12:09:06;0000006985;AMBROXOL 15 MG X 120 ML FARMIN.;9.65
202011;2020-11-05 12:08:08;0000007350;BISMUCAR 150 ML;25.92
202011;2020-11-05 12:06:56;0000010155;CEFTREX IM 1 GR;110.36
202011;2020-11-05 12:04:49;0000006682;DEXACORT ELIXIR 2MG/5ML JBE.;83.13
202011;2020-11-05 12:03:18;0000010506;CLORURO SODIO 9% x 250 ML (BRAUN);31.26
202011;2020-11-05 12:01:09;0000008079;GENTAMICINA GTAS LANSIER;19.04
202011;2020-11-05 11:56:13;0000010055;CLORFENAMINA 2 MG/5 ML x 120 ML JBE (PORTUGAL);9.45
202011;2020-11-05 11:54:51;0000010186;APROXEN 550 MG TAB;2.44
202011;2020-11-05 11:53:57;0000007771;CLINDACIN K;26.94
202011;2020-11-05 11:51:16;0000009310;CETIRIZINA 5MG/5ML JBE. x 60 ML;62.71
202011;2020-11-05 11:48:05;0000008081;LANCIPROX 0.3% X 5ML;98.15
202011;2020-11-05 11:37:18;0000010713;VITAMINA C  - 250 MG AMP (ASCORBIC);152.68
202011;2020-11-05 11:34:33;0000009593;TENORMIN 50MG;4.32
202011;2020-11-05 11:31:21;0000008402;BUDESMA 200MCG;90.00
202011;2020-11-05 11:29:33;0000008402;BUDESMA 200MCG;75.00
202011;2020-11-05 11:14:29;0000009858;DERMOLAB CREMA X 10 GR;42.72
202011;2020-11-05 10:53:36;0000007922;CORIFAN 4 MG TAB;0.98
202011;2020-11-05 10:52:23;0000009224;SULFADIAZINA DE PLATA 1% GENFAR;16.99
202011;2020-11-05 10:50:31;0000007886;SILVERDIAZINA L -25 G;20.00
202011;2020-11-05 10:47:38;0000007646;AVAMYS SPRAY NASAL X 120 DOSIS;101.76
202011;2020-11-05 10:46:20;0000006565;EUTIROX 125 MCG;2.27
202011;2020-11-05 10:45:29;0000006565;EUTIROX 125 MCG;2.27
202011;2020-11-05 10:39:36;0000010950;PRAIVA 400MG/250ML BOLSA (EUROFARMA);594.55
202011;2020-11-05 10:38:26;0000010950;PRAIVA 400MG/250ML BOLSA (EUROFARMA);594.55
202011;2020-11-05 10:33:25;0000007635;TOBAN F;3.38
202011;2020-11-05 10:31:53;0000006945;CEFRADINA 500 MG;3.29
202011;2020-11-05 10:29:55;0000010044;CADITAR MIO TAB (FARMINDUSTRIA);7.39
202011;2020-11-05 10:14:36;0000009497;ESCOPOLAMINA N-BUTILBROMURO 20MG/ML;4.84
202011;2020-11-05 10:11:46;0000010318;GABAPENTINA 300 MG TAB (IQ FARMA);1.05
202011;2020-11-05 10:07:11;0000009298;ETOX 60 MG;10.57
202011;2020-11-05 09:51:40;0000006979;IBUPROFENO SUSP. 60 ML PORTUGAL;30.94
202011;2020-11-05 09:49:25;0000007152;PIRIDOXINA 50 MG (AC FARMA);0.51
202011;2020-11-05 09:46:34;0000007017;RESPIBRON ADULTO 50MG/5ML;68.28
202011;2020-11-05 09:38:07;0000007336;ULTIVA 5 MG;226.13
202011;2020-11-05 09:36:34;0000010626;CLINDAMICINA 600 MG AMP (PHARMAGEN);9.48
202011;2020-11-05 09:34:20;0000006878;AGUA ESTERIL 1.5% X 3000 (BAXTER);80.38
202011;2020-11-05 09:32:17;0000008004;EFICAERO 250/25 MCG;361.71
202011;2020-11-05 09:28:10;0000007703;LACTULOSA 3.3g/5ml x 200ML FARMIN.;43.77
202011;2020-11-05 09:27:29;0000007382;MONTELUKAST 10 MG;5.99
202011;2020-11-04 17:50:30;0000010947;FENITOINA 100MG/2ML AMP (DANY);5.75
202011;2020-11-04 17:49:45;0000010947;FENITOINA 100MG/2ML AMP (DANY);5.75
202011;2020-11-04 17:44:27;0000010940;MIO DOLFENEX  CAP.(IQ FARMA);4.36
202011;2020-11-04 17:11:29;0000010945;DICLOMAX 500 MG CAP.(LAB.MARKOS);1.73
202011;2020-11-04 17:02:18;0000010845;CIPROMAX 500 MG TAB.(LAB. MARKOS);3.84
202011;2020-11-04 16:59:15;0000010845;CIPROMAX 500 MG TAB.(LAB. MARKOS);1.73
202011;2020-11-04 16:59:09;0000010845;CIPROMAX 500 MG TAB.(LAB. MARKOS);1.73
202011;2020-11-04 16:58:40;0000010940;MIO DOLFENEX  CAP.(IQ FARMA);4.00
202011;2020-11-04 16:58:17;0000010943;CEFMARK 500 MG CAP. (LAB. MARKOS);3.98
202011;2020-11-04 16:57:56;0000010942;FLUNIZOL 150 MG CAP (LAB. MARKOS);24.45
202011;2020-11-04 16:57:38;0000010941;LAXOVEN ENEMA 16g+6g /240 ML (LAB. MARKOS);186.59
202011;2020-11-04 16:57:16;0000010710;NEOENZIMAX NF CAP (LAB. MARKOS);1.17
202011;2020-11-04 16:56:49;0000010848;TANDERIL SR 100 MG TAB. (LAB. MARKOS);2.20
202011;2020-11-04 16:56:29;0000010846;DOLOAPROXOL DUAL FORTE TAB (LAB.MARKOS);1.44
202011;2020-11-04 16:56:02;0000010845;CIPROMAX 500 MG TAB.(LAB. MARKOS);3.84
202011;2020-11-04 16:55:39;0000010844;BETAMARK  24MG TAB. (LAB. MARKOS);5.46
202011;2020-11-04 16:55:00;0000010843;BETAMARK 16 MG TAB. (LAB.MARKOS);4.11
202011;2020-11-04 16:26:31;0000010814;DRIKEN 50 MG AMP (SOVEREIGN PHARMA);2694.92
202011;2020-11-04 16:25:46;0000010814;DRIKEN 50 MG AMP (SOVEREIGN PHARMA);2694.00
202011;2020-11-04 15:48:31;0000010814;DRIKEN 50 MG AMP (SOVEREIGN PHARMA);610.00
202011;2020-11-04 12:40:19;0000010914;MEJORAX 500 MG TAB. (MEDIFARMA);0.50
202011;2020-11-04 11:34:47;0000010187;ORFELAX 100 MG TAB;7.63
202011;2020-11-04 11:05:03;0000010823;CLONAZEPAM 0.5 MG TAB. (IQ FARMA);1.17
202011;2020-11-04 10:50:28;0000010842;EUKENE H 40MG/12.5 TAB. (MEGALABS);4.54
202011;2020-11-04 10:48:58;0000010842;EUKENE H 40MG/12.5 TAB. (MEGALABS);4.45
202011;2020-11-04 10:28:26;0000007566;AERONID 250 UGx120 DOSIS;302.48
202011;2020-11-04 10:27:55;0000010913;ACICLOVIR 800 MG TAB. (GENFAR);13.75
202011;2020-11-04 10:27:18;0000010929;DROXILAR 500 MG CAP. (SIEGFRIED);10.54
202011;2020-11-04 10:26:49;0000008123;ETRIFIN 10MG/ML INY. SOL. (AC FARMA);34.54
202011;2020-11-04 10:07:42;0000010934;XILOCAINA 2 % JALEA x 30 GR (OQ PHARMA);38.12
202011;2020-11-04 09:56:55;0000010938;LACOTEM 100 MG COMP. (TECNOFARMA);7.33
202011;2020-11-04 09:56:35;0000010830;BUDEPHARM 200 MCG/DOSIS (OQ PHARMA);81.46
202011;2020-11-03 17:41:54;0000009138;DOXICICLINA 100 MG FARMIN.;1.41
202011;2020-11-03 17:38:04;0000007054;SILVERDIAZINA-L 50 G;31.87
202011;2020-11-03 17:08:30;0000006431;TRAMAL 100 MG AMP;25.22
202011;2020-11-03 17:05:44;0000007609;DEFLAZACORT 30MG GENFAR;7.97
202011;2020-11-03 17:03:44;0000007271;D'HIPOGLOS UNGUENTO 20 G;44.21
202011;2020-11-03 17:00:15;0000009495;FITOMENADIONA 10 MG/1ML AMP. PHARM.;6.29
202011;2020-11-03 16:57:08;0000007915;LEVOCAINE 0.5% X 20 ML;71.17
202011;2020-11-03 16:54:43;0000006388;PANADOL JBE 60 ml.;13.53
202011;2020-11-03 16:28:18;0000007926;ACI-BASIC SUSP. x  220 ML;89.65
202011;2020-11-03 16:24:43;0000007081;ESPASMO ANTALGINA AMP;28.90
202011;2020-11-03 15:54:22;0000007466;METFORMINA 850MG GENFAR;1.11
202011;2020-11-03 15:52:29;0000007076;SILDENAFIL 50 MG;3.38
202011;2020-11-03 15:38:48;0000006409;ACICLOVIR CREMA 5% x 5 GR. FARMIN.;17.53
202011;2020-11-03 15:00:33;0000007369;BECLOMETASONA 250 MCG INHAL. AER. (PHARMAGEN);21.40
202011;2020-11-03 14:15:54;0000006527;ISOPTIN 80 MG TAB;4.46
202011;2020-11-03 14:14:05;0000006722;POSIPEN 500 mg  CAP;2.98
202011;2020-11-03 14:12:28;0000007321;AMOXICILINA + ACIDO CLAVULANICO 250MG+62.5MG/5ML x 60 ML;61.54
202011;2020-11-03 14:06:54;0000007614;BECLOMETASONA 50 MCG INHAL. AER. (PHARMAGEN);38.17
202011;2020-11-03 14:05:03;0000010498;BISOPROLOL 5 MG TAB (IQFARMA);5.85
202011;2020-11-03 14:03:00;0000009283;CARVEDILOL 25 MG;4.63
202011;2020-11-03 13:53:24;0000009422;PINAPHARM 100 MG.;7.63
202011;2020-11-03 13:01:42;0000010382;RODEST 20 MG TAB;13.83
202011;2020-11-03 12:58:03;0000008321;ROVASTENOL 20MG;13.02
202011;2020-11-03 12:53:29;0000007187;TARKA  180 MG/ 2 MG;12.86
202011;2020-11-03 12:50:38;0000006387;PANADOL GOTAS 15 ml;13.53
202011;2020-11-03 12:43:43;0000006422;UNASYN I.V. 1.5 g.;63.55
202011;2020-11-03 12:26:26;0000008306;ATOR 10MG TAB;7.74
202011;2020-11-03 12:24:13;0000008403;COMBIWAVE SF 125;220.67
202011;2020-11-03 12:19:28;0000008144;LIPIPRESS 10 MG;8.87
202011;2020-11-03 12:15:45;0000007348;DICLOFENACO 1% GEL x 50 GR (GEN FAR);18.49
202011;2020-11-03 12:06:15;0000008338;MESARTIN 150MG;12.21
202011;2020-11-03 12:04:33;0000008338;MESARTIN 150MG;8.31
202011;2020-11-03 12:01:40;0000006886;NITROGLICERINA 25MG/5ML AMP.;28.45
202011;2020-11-03 11:59:47;0000009857;MIOALIV TAB;8.36
202011;2020-11-03 11:56:58;0000010181;MIRTALAB 30 MG TAB;10.46
202011;2020-11-03 11:54:55;0000006928;RANITIDINA  AMP 50 MG;4.36
202011;2020-11-02 17:05:33;0000010575;ACTEMRA 400 MG/20 ML VIAL;3564.41
202011;2020-11-02 16:57:08;0000007871;EUTIROX 150 MCG;2.76
202011;2020-11-02 16:56:46;0000009166;MUPIROCINA 2% x 15 G IQFARMA;63.97
202011;2020-11-02 16:54:03;0000007247;ATORVASTATINA 10 MG TAB (PORTUGAL);3.39
202011;2020-11-02 16:53:24;0000009048;AMOXICLIN DUO 875 MG;3.61
202011;2020-11-02 16:52:51;0000009297;ETOX 120 MG;22.59
202011;2020-11-02 16:48:07;0000009681;ISODILAN 10MG/2ML;20.94
202011;2020-11-02 16:47:17;0000007584;MUVETT 300MG;5.03
202011;2020-11-02 16:45:36;0000009531;VALTENS 80MG;13.01
202011;2020-11-02 16:44:55;0000007326;ORFENADRINA 60MG/2ML AMP;2.44
202011;2020-11-02 16:40:36;0000007716;RHINO-CLO X 15ML;13.23
202011;2020-11-02 16:30:42;0000009900;FURACIN POMADA X 35 GR;66.53
202011;2020-11-02 16:18:27;0000006468;ISORBIDE SUBL.5 mg  TAB;3.91
202011;2020-11-02 16:18:02;0000006729;PLAQUINOL 400 MG.;16.47
202011;2020-11-02 16:09:26;0000006446;VENTOLIN INHALADOR 200 dosis;70.34
202011;2020-11-02 16:04:41;0000006465;AZO-CEFASABAL TAB;2.29
202011;2020-11-02 15:51:15;0000006971;VERAPAMILO 5MG/2ML AMP;25.08
202011;2020-11-02 15:48:07;0000007000;DILTIAZEM 60 MLG;1.17
202011;2020-11-02 15:44:30;0000006378;GINGISONA TOQUES x 30 ML;22.02
202011;2020-11-02 15:41:46;0000006423;NORVASC 5 MG.;5.63
202011;2020-11-02 15:40:38;0000009554;BETINA 24 MG;5.63
202011;2020-11-02 15:40:09;0000007268;CONCOR 2,5 MG;4.35
202011;2020-11-02 15:39:35;0000007729;CILOSTAL 100 MG;8.95
202011;2020-11-02 15:38:51;0000010030;CLOTRIMAZOL 500 MG TAB. VAG. (MEDROCK);11.02
