Item;Descripcion;Und;Nro_Parte;Linea;Familia;SubFam;Codigo_Interno;Tipo;Item_Relacionado;Procedencia;Dimensiones;Estado;Cta_Inventario;Cta_Gasto;Codigo_CUM;Codigo_Kairos;Codigo_DIGEMID;Ult_Usuario;Ult_Modif;SubFamInf
0000006454;FLIXOTIDE 125 MCG x 120;FCO;;02;0348;0010;615;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;4937;ROYAL;27-04-2018 16:41;
0000006455;CUTIVATE CREMA 15. G;TUB;;02;0348;0034;616;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;3228;ROYAL;27-04-2018 16:41;
0000006456;FLIXOTIDE 50 MGC X 120;FCO;;02;0348;0001;617;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;4934;ROYAL;27-04-2018 16:41;
0000006457;ZINNAT 1.5 G;AMP;;02;0360;0060;618;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;11807;ROYAL;27-04-2018 16:41;
0000006458;LASIX 2ML.;AMP;;02;0157;0005;635;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;22989;ROYAL;27-04-2018 16:41;
0000006459;LASIX TAB;TAB;;02;0157;0007;636;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;26092;ROYAL;27-04-2018 16:41;
0000006460;AMARYL 2 MG;TAB;;02;0054;0004;638;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;20262;MYANTAS;15-04-2019 15:54;
0000006461;HAEMACEL 500 ML;AMP;;02;0165;0005;641;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;;ROYAL;27-04-2018 16:41;
0000006462;NOVALGINA JBEX 100;FCO;;02;0338;0002;645;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;26417;ROYAL;27-04-2018 16:41;
0000006463;NOVALGINA 500 MG;TAB;;02;0338;0003;649;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;8393;ROYAL;27-04-2018 16:41;
0000006464;AMARYL 4 MG;TAB;;02;0054;0005;653;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;20263;MYANTAS;15-04-2019 15:54;
0000006465;AZO-CEFASABAL TAB;TAB;;02;0012;0001;655;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;20613;GPERALTA;01-01-2019 11:46;
0000006466;P.V.M.MADRE;FCO;;02;0250;0003;656;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;;ROYAL;27-04-2018 16:41;
0000006467;ISORBIDE ORAL 10mg TAB;TAB;;02;0030;0001;658;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;6111;ROYAL;27-04-2018 16:41;
0000006468;ISORBIDE SUBL.5 mg  TAB;TAB;;02;0030;0002;660;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;6112;ROYAL;27-04-2018 16:41;
0000006469;MUCOVIT CAP;CAP;;02;0456;0008;661;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;23585;ROYAL;27-04-2018 16:41;
0000006470;MUCOVIT JBE X 110 CC;FCO;;02;0456;0009;662;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;7695;ROYAL;27-04-2018 16:41;
0000006471;MUCOVIT CREMA 30 G;TUB;;02;0456;0011;663;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;23586;ROYAL;27-04-2018 16:41;
0000006472;ALERGICAL SF 60 ML JBE;FCO;;02;0357;0010;664;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;20202;MYANTAS;25-01-2019 11:33;
0000006473;MUCOVIT GOTAS 15 ML;FCO;;02;0456;0009;665;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;7690;ROYAL;27-04-2018 16:41;
0000006474;ALERGICAL LP CAP.;CAP;;02;0357;0009;669;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;20198;MYANTAS;25-01-2019 11:33;
0000006475;ACIDO FOLICO 0.5 MG (PORTUGAL);TAB;;02;0028;0001;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;40994;EMORALES;06-03-2024 09:43;
0000006476;ALERGICAL SF TAB;TAB;;02;0357;0013;671;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;20203;ROYAL;27-04-2018 16:41;
0000006477;ALERGICAL SF GOTAS;FCO;;02;0357;0012;672;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;20200;MYANTAS;25-01-2019 11:33;
0000006478;ALERGICAL SF 110 ML JBE;FCO;;02;0357;0011;673;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;20201;MYANTAS;25-01-2019 11:33;
0000006479;CEFASABAL TAB;TAB;;02;0465;0001;675;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;O;GPERALTA;24-07-2019 15:11;
0000006480;P.V.M.JUNIOR;FCO;;02;0250;0003;676;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;;ROYAL;27-04-2018 16:41;
0000006481;URO CEFASABAL NF;TAB;;02;0364;0002;678;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;11098;ROYAL;27-04-2018 16:41;
0000006482;DOLORAL 200 MG;TAB;;02;0335;0024;680;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;3953;ROYAL;27-04-2018 16:41;
0000006483;DOLORAL 400 MG;TAB;;02;0335;0025;681;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;21813;ROYAL;27-04-2018 16:41;
0000006484;DOLORAL SUSP.60ML.;FCO;;02;0335;0023;682;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;3957;ROYAL;27-04-2018 16:41;
0000006485;MADDRE DSS TAB;TAB;;02;0456;0016;683;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;O;GPERALTA;15-09-2020 11:58;
0000006486;DOLORAL GOTAS;FCO;;02;0335;0026;685;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;3956;ROYAL;27-04-2018 16:41;
0000006487;ISORBIDE 40 MG RETARD;TAB;;02;0344;0003;687;MEDICAMENTOS;;LOCAL;;Inactivo;20111001;91111101;;;;GPERALTA;27-06-2019 08:36;
0000006488;BETACREM CREMA 20 G;TUB;;02;0406;0002;689;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;1458;ROYAL;27-04-2018 16:41;
0000006489;GASEOPLUS 40 MG;CAP;;02;0061;0004;690;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;5227;ROYAL;27-04-2018 16:41;
0000006490;INFECTRIM FORTE TABLETAS;TAB;;02;0360;0142;692;MEDICAMENTOS;;LOCAL;;Inactivo;20111001;91111101;;;22754;YLESCANO;19-08-2021 09:18;
0000006491;MAGAL D SUSP.;FCO;;02;0021;0010;693;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;7139;ROYAL;27-04-2018 16:41;
0000006492;TOPICREM  10 G;TUB;;02;0083;0002;695;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;10813;ROYAL;27-04-2018 16:41;
0000006493;DIPRIVAN AL 1%  20 ML;AMP;;02;0341;0003;696;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;3755;ROYAL;27-04-2018 16:41;
0000006494;INDERAL 40 mg.  TAB;TAB;;02;0070;0003;698;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;5954;ROYAL;27-04-2018 16:41;
0000006495;INDERAL 10 mg.  TAB;TAB;;02;0070;0002;702;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;5953;ROYAL;27-04-2018 16:41;
0000006496;TENORETIC 50 MG TAB;TAB;;02;0068;0012;705;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;10584;ROYAL;27-04-2018 16:41;
0000006497;TENORETIC 100 mg.  TAB;TAB;;02;0068;0011;709;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;10585;ROYAL;27-04-2018 16:41;
0000006498;PETIDINA CHORHIDRATO 100 MG/2ML (MINSA);AMP;;02;0336;0005;712;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;46692;CSHIMABUKU;10-06-2021 17:05;
0000006499;MORFINA CLORHIDRATO 10 mg/ml;AMP;;02;0336;0003;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;42456;OROJAS;13-04-2021 10:59;
0000006500;MORFINA CLORHIDRATO 20 mg/ml;AMP;;02;0336;0004;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;42455;OROJAS;13-04-2021 10:59;
0000006501;CODEINA FOSFATO;AMP;;02;0011;0003;718;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;28704;ROYAL;27-04-2018 16:41;
0000006502;FENTANYL 10 CC;AMP;;02;0336;0002;723;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;4793;ROYAL;27-04-2018 16:41;
0000006503;FENTANYL CITRATO 2 ml;AMP;;02;0336;0001;724;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;31197;ROYAL;27-04-2018 16:41;
0000006504;HALDOL  5 MG TAB;TAB;;02;0106;0004;726;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;5562;ROYAL;27-04-2018 16:41;
0000006505;NIZORAL CREMA;TUB;;02;0077;0030;730;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;8269;ROYAL;27-04-2018 16:41;
0000006506;PANTELMIN JBE.;FCO;;02;0385;0004;732;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;8794;ROYAL;27-04-2018 16:41;
0000006507;DAKTARIN GEL;TUB;;02;0077;0032;738;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;3262;ROYAL;27-04-2018 16:41;
0000006508;SPORANOX;CAP;;02;0077;0024;739;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;10211;ROYAL;27-04-2018 16:41;
0000006509;NEUROFLAX;AMP;;02;0206;0006;752;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;8059;ROYAL;27-04-2018 16:41;
0000006510;DEXTROSA 50% X 1000 CC;FCO;;02;0451;0008;771;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;33502;ROYAL;27-04-2018 16:41;
0000006511;WARFARINA 5MG. TAB;TAB;;02;0049;0014;775;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;11597;ROYAL;27-04-2018 16:41;
0000006512;DESHIDRAL 20% x 20 ML  AMP (LUSA);AMP;;02;0249;0009;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;42564;OROJAS;13-04-2021 10:59;
0000006513;XILOCAINA 2%;FCO;;02;0015;0011;778;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;;ROYAL;27-04-2018 16:41;
0000006514;NISONA  20 MG;TAB;;02;0348;0031;779;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;8216;ROYAL;27-04-2018 16:41;
0000006515;LIDOCAINA 2% C/E DENTAL;FCO;;02;0015;0020;780;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;27665;ROYAL;27-04-2018 16:41;
0000006516;ERGOTRATE 0.2 mg  TAB;TAB;;02;0235;0004;787;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;4416;MYANTAS;06-02-2019 09:34;
0000006517;ERGOTRATE 0.2 mg 1 ml.;AMP;;02;0235;0003;788;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;4417;ROYAL;27-04-2018 16:41;
0000006518;KEFLEX 500 mg;TAB;;02;0360;0047;789;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;6325;ROYAL;27-04-2018 16:41;
0000006519;MERTHIOLATE INC.60 ML;FCO;;02;0418;0007;790;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;7367;ROYAL;27-04-2018 16:41;
0000006520;DOBUTREX 250 MG AMP;AMP;;02;0436;0002;793;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;;ROYAL;27-04-2018 16:41;
0000006521;HUMULIN N 100 x 10cc;AMP;;02;0054;0007;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;26205;OROJAS;13-04-2021 10:59;
0000006522;HUMULIN R 100 UI/ML X 10 ML;AMP;;02;0054;0007;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;26206;OROJAS;13-04-2021 10:59;
0000006523;HUMULIN 70/30 X 10 ML.;AMP;;02;0054;0010;810;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;26204;MYANTAS;24-10-2018 10:36;
0000006524;HUMULIN;CCU;;02;0054;0008;813;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;26205;DCRUZ;19-09-2019 09:15;
0000006525;MERTHIOLATE TIN.60 ML;FCO;;02;0418;0017;817;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;45710;ROYAL;27-04-2018 16:41;
0000006526;KEFLEX LIQ.250 MG X 100 ML;FCO;;02;0360;0045;819;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;6324;ROYAL;27-04-2018 16:41;
0000006527;ISOPTIN 80 MG TAB;TAB;;02;0032;0010;826;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;41021;ROYAL;27-04-2018 16:41;
0000006528;RYTMONORM 150 mg  TAB;TAB;;02;0032;0009;829;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;9778;MYANTAS;07-08-2019 08:44;
0000006529;RHINO B.B.GOTAS;FCO;;02;0148;0003;836;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;9624;MYANTAS;20-02-2019 11:05;
0000006530;MENTH.5G.LATITAS;LAT;;02;0148;0007;840;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;35452;ROYAL;27-04-2018 16:41;
0000006531;GRAVOL TAB.;TAB;;02;0057;0005;844;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;40840;MYANTAS;02-04-2019 09:16;
0000006532;METROZOL OVULOS;OVL;;02;0414;0003;845;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;7461;ROYAL;27-04-2018 16:41;
0000006533;DEQUAZOL R OVU.;OVL;;02;0414;0002;848;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;3366;MYANTAS;31-01-2019 09:25;
0000006534;PLASYODINE 70 ML;FCO;;02;0111;0014;857;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;37756;ROYAL;27-04-2018 16:41;
0000006535;AB-BRONCOL NF 1200 1000 mg + 200 mg (MEDIFARMA);AMP;;02;0360;0030;859;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;48938;CSHIMABUKU;16-06-2021 14:24;
0000006536;GRAVOL AP;CAP;;02;0057;0006;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;37382;OROJAS;13-04-2021 10:59;
0000006537;GRAVERGOL;CAP;;02;0084;0003;862;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;5475;ROYAL;27-04-2018 16:41;
0000006538;DOLOMAX 400 MG.;TAB;;02;0335;0025;864;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;35512;MYANTAS;02-04-2019 09:16;
0000006539;GRAVOL JARABE X 60 ML.;FCO;;02;0381;0001;865;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;35600;MYANTAS;02-04-2019 09:16;
0000006540;DOLOMAX AP SUSP.60 ML.;FCO;;02;0335;0023;866;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;N0165650001;;;MYANTAS;02-04-2019 09:16;
0000006541;GASEOVET GOTAS x 15 ML;FCO;;02;0061;0011;868;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;5235;MYANTAS;02-04-2019 09:16;
0000006542;GASEOVET 40MG. TAB;TAB;;02;0061;0005;869;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;42812;CSHIMABUKU;14-05-2021 10:36;
0000006543;FURACIN;GRA;;02;0391;0001;870;MEDICAMENTOS;;LOCAL;;Inactivo;20111001;91111101;;;;GPERALTA;27-06-2019 08:36;
0000006544;FURACIN 500 GMS.;POT;;02;0391;0003;871;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;35466;MYANTAS;02-04-2019 09:16;
0000006545;NITROFURAL 0.2%;TUB;;02;0391;0004;873;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;35465;MMELGAR;06-11-2019 09:15;
0000006546;FURACIN SOLUCION;CCU;;02;0391;0002;874;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;44140;ROYAL;27-04-2018 16:41;
0000006547;FUROXONA SUSP X 120 CC;FCO;;02;0360;0093;875;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;41230;MYANTAS;02-04-2019 09:16;
0000006548;FUROXONA TAB;TAB;;02;0360;0092;876;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;5174;MYANTAS;02-04-2019 09:16;
0000006549;ISODINE ESPUMA;CCU;;02;0111;0009;877;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;35605;ROYAL;27-04-2018 16:41;
0000006550;ISODINE SOLUCION;CCU;;02;0111;0009;878;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;42377;ROYAL;27-04-2018 16:41;
0000006551;MACRODANTINA 100MG;TAB;;02;0360;0123;879;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;7126;CSHIMABUKU;14-05-2021 10:36;
0000006552;DOLOMAX SUSP.60 ML;FCO;;02;0335;0023;892;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;37823;MYANTAS;02-04-2019 09:16;
0000006553;DEQUAZOL ORAL 500 MG;TAB;;02;0414;0001;893;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;35124;ROYAL;27-04-2018 16:41;
0000006554;ISODINE ESPUMA X 60 ML;FCO;;02;0111;0012;894;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;35178;ROYAL;27-04-2018 16:41;
0000006555;ISODINE SOLUCION X 60 ML;FCO;;02;0111;0012;895;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;42198;ROYAL;27-04-2018 16:41;
0000006556;ALLEGRA 180 MG;CAP;;02;0116;0006;896;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;38161;ROYAL;27-04-2018 16:41;
0000006557;CALCORT 6 MG;TAB;;02;0348;0002;897;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;20877;ROYAL;27-04-2018 16:41;
0000006558;MASTOCID 1%  FCO. SOL. x 20 ML;FCO;;02;0116;0004;898;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;7197;YLESCANO;23-06-2021 08:53;
0000006559;CALCORT 30 MG;TAB;;02;0348;0001;900;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;20876;ROYAL;27-04-2018 16:41;
0000006560;ALLEGRA 120 MG;CAP;;02;0116;0007;910;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;39014;ROYAL;27-04-2018 16:41;
0000006561;RIFOCINA 1% TOPICO SPRAY x 20 ML;FCO;;02;0363;0005;911;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;9642;MYANTAS;12-08-2019 09:45;
0000006562;EUTIROX 100 MCG;TAB;;02;0452;0001;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;37242;OROJAS;13-04-2021 10:59;
0000006563;GLUCOPHAGE  500 MG;TAB;;02;0054;0017;913;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;31726;MYANTAS;02-04-2019 09:16;
0000006564;HEPABIONTA;TAB;;02;0271;0028;917;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;DN000510000;;;ROYAL;27-04-2018 16:41;
0000006565;EUTIROX 125 MCG;TAB;;02;0452;0002;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;38220;OROJAS;13-04-2021 10:59;
0000006566;NEUROBION GRAGEAS;TAB;;02;0271;0022;921;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;45302;ROYAL;27-04-2018 16:41;
0000006567;FLORATIL SACHET;SOB;;02;0448;0006;923;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;33801;MYANTAS;02-04-2019 09:16;
0000006568;ULCOGANT 200 ML.JARABE;FCO;;02;0122;0015;924;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;40680;ROYAL;27-04-2018 16:41;
0000006569;FLORATIL;CAP;;02;0448;0005;925;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;33834;MYANTAS;02-04-2019 09:16;
0000006570;DOLO NEUROBION-N;CAP;;02;0299;0003;926;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;43455;ROYAL;27-04-2018 16:41;
0000006571;EUTIROX 50 MCG;TAB;;02;0452;0005;928;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;38232;CSHIMABUKU;14-05-2021 10:36;
0000006572;NORCURON  4 MG AMP.;AMP;;02;0438;0007;933;MEDICAMENTOS;;LOCAL;;Inactivo;20111001;91111101;;;;GPERALTA;27-06-2019 08:36;
0000006573;OVESTIN 0.5 MG;OVL;;02;0430;0003;938;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;8686;MYANTAS;19-03-2019 09:21;
0000006574;LIVIAL 2.5 x 30 tabletas;CAJ;;02;0454;0001;940;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;32832;ROYAL;27-04-2018 16:41;
0000006575;MERCILON x 21 TAB;CAJ;;02;0050;0009;942;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;32837;ROYAL;27-04-2018 16:41;
0000006576;ESMERON 50 MG.AMP;AMP;;02;0438;0006;944;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;39200;ROYAL;27-04-2018 16:41;
0000006577;DICYNONE 2 ml. INY;AMP;;02;0386;0002;946;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;45444;ROYAL;27-04-2018 16:41;
0000006578;AERO OM 40MG;TAB;;02;0061;0005;948;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;233;MYANTAS;28-03-2019 09:17;
0000006579;AEROM 100MG/ML GOTAS x 15 ML;FCO;;02;0061;0011;949;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;228;MYANTAS;28-03-2019 09:17;
0000006580;DICYNONE 500 CAP.;CAP;;02;0386;0003;950;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;3673;ROYAL;27-04-2018 16:41;
0000006581;DOXIUM 500MG. CAP;CAP;;02;0123;0001;951;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;42465;ROYAL;27-04-2018 16:41;
0000006582;TRI-AERO OM  CAP;CAP;;02;0380;0001;952;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;10898;MYANTAS;28-03-2019 09:17;
0000006583;LACTEOL FORT. SOB.;SOB;;02;0055;0001;962;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;39218;ROYAL;27-04-2018 16:41;
0000006584;TREUPEL NF SUPOSIT.;SUP;;02;0008;0009;986;MEDICAMENTOS;;LOCAL;;Inactivo;20111001;91111101;;;;GPERALTA;27-06-2019 08:36;
0000006585;MOVIFLEX  SPRAY 50ML.;FCO;;02;0403;0005;990;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;41849;ROYAL;27-04-2018 16:41;
0000006586;HIRUDOID POMADA 14 GR;TUB;;02;0403;0006;;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;40736;OROJAS;13-04-2021 10:59;
0000006587;SINGULAIR 5 MG;TAB;;02;0035;0018;1004;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;33496;ROYAL;27-04-2018 16:41;
0000006588;SINGULAIR 10 MG;TAB;;02;0035;0015;1005;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;33638;ROYAL;27-04-2018 16:41;
0000006589;ALDOMET 250 MG;TAB;;02;0068;0039;1013;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;20166;MYANTAS;03-09-2019 08:54;
0000006590;MODURETIC  TAB;TAB;;02;0157;0002;1016;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;7611;ROYAL;27-04-2018 16:41;
0000006591;COZAAR 50 MG;TAB;;02;0068;0036;1026;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;39265;ROYAL;27-04-2018 16:41;
0000006592;PROPECIA;TAB;;02;0312;0001;1035;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;33608;ROYAL;27-04-2018 16:41;
0000006593;SINGULAIR 4 MG;TAB;;02;0035;0017;1038;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;33639;ROYAL;27-04-2018 16:41;
0000006594;PONSTAN 500 MG RD;TAB;;02;0335;0046;1040;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;37156;ROYAL;27-04-2018 16:41;
0000006595;EPAMIN AMP;AMP;;02;0051;0009;1046;MEDICAMENTOS;;LOCAL;;Inactivo;20111001;91111101;;;;GPERALTA;27-06-2019 08:36;
0000006596;EPAMIN 100 mg. CAP;CAP;;02;0051;0011;1048;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;27030;ROYAL;27-04-2018 16:41;
0000006597;NEURONTIN 400 mg;TAB;;02;0051;0016;1052;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;27053;ROYAL;27-04-2018 16:41;
0000006598;PYRIDIUM 100 mg.  TAB;TAB;;02;0012;0001;1053;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;44744;EMORALES;02-04-2024 14:45;
0000006599;TANSTON 500 MG.;TAB;;02;0335;0002;1055;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;46852;ROYAL;27-04-2018 16:41;
0000006600;LIPITOR 10 MG;TAB;;02;0186;0001;1061;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;27042;ROYAL;27-04-2018 16:41;
0000006601;ACCUPRIL 10 mg  TAB;TAB;;02;0068;0052;1062;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;29252;ROYAL;27-04-2018 16:41;
0000006602;LOPID 600 MG;TAB;;02;0186;0011;1063;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;27047;ROYAL;27-04-2018 16:41;
0000006603;ACCUPRIL 20 mg. TAB;TAB;;02;0068;0053;1065;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;29253;ROYAL;27-04-2018 16:41;
0000006605;LOPID 900;TAB;;02;0186;0012;1083;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;35863;ROYAL;27-04-2018 16:41;
0000006606;NEURONTIN 300 MG.;CAP;;02;0051;0014;1086;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;37003;ROYAL;27-04-2018 16:41;
0000006607;LIPITOR 20 MG;TAB;;02;0186;0002;1089;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;42756;ROYAL;27-04-2018 16:41;
0000006608;PIRAZINAMIDA TAB;TAB;;02;0116;0003;1095;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;37556;ROYAL;27-04-2018 16:41;
0000006609;TIBUTOL 400 MG TAB;TAB;;02;0116;0001;1098;MEDICAMENTOS;;LOCAL;;Inactivo;20111001;91111101;;;;GPERALTA;27-06-2019 08:36;
